ENSG00000161267	BDH1
ENSG00000291091	NO_NAME_7450
ENSG00000213519	RPL36P7
ENSG00000297871	NO_NAME_6696
ENSG00000214135	SDHAP4
ENSG00000273308	NO_NAME_7451
ENSG00000286909	NO_NAME_7112
ENSG00000249626	PPP4R2P4
ENSG00000236833	NO_NAME_7160
ENSG00000287286	NO_NAME_7158
ENSG00000145016	RUBCN
ENSG00000284146	MIR922
ENSG00000122068	FYTTD1
ENSG00000273375	NO_NAME_6358
ENSG00000186001	LRCH3
ENSG00000234136	NO_NAME_6402
ENSG00000234742	RPL17P18
ENSG00000114473	IQCG
ENSG00000199306	RNU6-858P
ENSG00000309418	NO_NAME_7336
ENSG00000182899	RPL35A
ENSG00000185621	LMLN
ENSG00000201622	RNU6-621P
ENSG00000232832	LMLN-AS1
ENSG00000226435	ANKRD18DP
ENSG00000212297	RNU6-821P
ENSG00000290936	NO_NAME_6539
ENSG00000232783	FRG2FP
ENSG00000213113	TUBB8P8
ENSG00000236246	NO_NAME_6269
ENSG00000301525	NO_NAME_6894
ENSG00000290937	NO_NAME_6890
ENSG00000301566	NO_NAME_6899
ENSG00000301547	NO_NAME_6897
ENSG00000236438	FAM157A
ENSG00000222792	RNU6-860P
ENSG00000230304	CICP6
ENSG00000226008	SEPTIN14P3
ENSG00000304187	NO_NAME_8891
ENSG00000292991	NO_NAME_8224
ENSG00000248302	BNIP3P41
ENSG00000272602	ZNF595
ENSG00000289361	NO_NAME_8055
ENSG00000250238	WEE1P1
ENSG00000302042	NO_NAME_8779
ENSG00000250312	ZNF718
ENSG00000275426	NO_NAME_7642
ENSG00000250892	NO_NAME_8194
ENSG00000290382	ZNF876P_1
ENSG00000198155	ZNF876P
ENSG00000251188	NO_NAME_8195
ENSG00000251689	NO_NAME_8196
ENSG00000186777	ZNF732
ENSG00000286705	NO_NAME_8787
ENSG00000251535	NO_NAME_8197
ENSG00000131127	ZNF141
ENSG00000248564	NO_NAME_8198
ENSG00000250321	NO_NAME_8199
ENSG00000207642	MIR571
ENSG00000281016	NO_NAME_9007
ENSG00000249025	ZNF519P4
ENSG00000272885	NO_NAME_8200
ENSG00000293360	NO_NAME_8241
ENSG00000251595	ABCA11P
ENSG00000182903	ZNF721
ENSG00000174227	PIGG
ENSG00000273238	TMEM271
ENSG00000283183	NO_NAME_8711
ENSG00000133256	PDE6B
ENSG00000242686	PDE6B-AS1
ENSG00000272927	NO_NAME_8786
ENSG00000169020	ATP5ME
ENSG00000215375	MYL5
ENSG00000169026	SLC49A3
ENSG00000303375	NO_NAME_8847
ENSG00000185619	PCGF3
ENSG00000248416	PCGF3-AS2
ENSG00000272588	NO_NAME_8059
ENSG00000249592	PCGF3-AS1
ENSG00000168993	CPLX1
ENSG00000289983	NO_NAME_8814
ENSG00000260262	NO_NAME_8060
ENSG00000286205	NO_NAME_8061
ENSG00000178950	GAK
ENSG00000299406	NO_NAME_8603
ENSG00000127419	TMEM175
ENSG00000145214	DGKQ
ENSG00000145217	SLC26A1
ENSG00000127415	IDUA
ENSG00000127418	FGFRL1
ENSG00000250259	NO_NAME_8093
ENSG00000294205	NO_NAME_8326
ENSG00000294257	NO_NAME_8332
ENSG00000294246	NO_NAME_8330
ENSG00000294226	NO_NAME_8329
ENSG00000294272	NO_NAME_8334
ENSG00000178222	RNF212
ENSG00000251639	NO_NAME_8094
ENSG00000227189	NO_NAME_9357
ENSG00000306967	NO_NAME_9055
ENSG00000293496	NO_NAME_9056
ENSG00000215367	TMED11P
ENSG00000212458	NO_NAME_8095
ENSG00000159674	SPON2
ENSG00000273179	SPON2-AS1
ENSG00000307012	NO_NAME_9058
ENSG00000280927	CTBP1-AS
ENSG00000159692	CTBP1
ENSG00000196810	CTBP1-DT
ENSG00000305225	NO_NAME_8950
ENSG00000305208	NO_NAME_8949
ENSG00000090316	MAEA
ENSG00000163945	UVSSA
ENSG00000254094	NO_NAME_7970
ENSG00000253399	NO_NAME_7971
ENSG00000235608	NKX1-1
ENSG00000294591	NO_NAME_8353
ENSG00000294615	NO_NAME_8354
ENSG00000305933	NO_NAME_8987
ENSG00000306041	NO_NAME_8994
ENSG00000304166	NO_NAME_8890
ENSG00000272783	NO_NAME_7932
ENSG00000244459	NO_NAME_8937
ENSG00000174137	FAM53A
ENSG00000207009	NO_NAME_7933
ENSG00000163950	SLBP
ENSG00000013810	TACC3
ENSG00000168936	TMEM129
ENSG00000298459	NO_NAME_8554
ENSG00000298473	NO_NAME_8556
ENSG00000305534	NO_NAME_8963
ENSG00000068078	FGFR3
ENSG00000168924	LETM1
ENSG00000308909	NO_NAME_9174
ENSG00000109685	NSD2
ENSG00000249784	SCARNA22
ENSG00000185049	NELFA
ENSG00000284587	MIR943
ENSG00000307280	NO_NAME_9070
ENSG00000243449	NICOL1
ENSG00000300193	NO_NAME_8655
ENSG00000185818	NAT8L
ENSG00000130997	POLN
ENSG00000290263	NO_NAME_7635
ENSG00000249006	NO_NAME_7966
ENSG00000250623	NO_NAME_7967
ENSG00000214367	HAUS3
ENSG00000249047	COX6B1P5
ENSG00000123933	MXD4
ENSG00000284276	MIR4800
ENSG00000303113	NO_NAME_8833
ENSG00000302826	NO_NAME_8824
ENSG00000159733	ZFYVE28
ENSG00000251148	NO_NAME_8075
ENSG00000239247	RN7SL589P
ENSG00000249077	SPICP5
ENSG00000206113	CFAP99
ENSG00000063978	RNF4
ENSG00000248399	NO_NAME_8076
ENSG00000302317	NO_NAME_8798
ENSG00000251229	NO_NAME_8077
ENSG00000290180	NO_NAME_7632
ENSG00000125386	FAM193A
ENSG00000248155	NO_NAME_8096
ENSG00000206738	NO_NAME_8097
ENSG00000168884	TNIP2
ENSG00000303384	NO_NAME_8848
ENSG00000306431	NO_NAME_9017
ENSG00000087266	SH3BP2
ENSG00000299505	NO_NAME_8612
ENSG00000296107	NO_NAME_8445
ENSG00000087274	ADD1
ENSG00000287099	NO_NAME_8098
ENSG00000109736	MFSD10
ENSG00000249673	NOP14-AS1
ENSG00000087269	NOP14
ENSG00000125388	GRK4
ENSG00000296061	NO_NAME_8440
ENSG00000197386	HTT
ENSG00000199335	RNU6-204P
ENSG00000251075	HTT-AS
ENSG00000278778	NO_NAME_7984
ENSG00000274693	NO_NAME_7985
ENSG00000188981	MSANTD1
ENSG00000305871	NO_NAME_8984
ENSG00000296398	NO_NAME_8458
ENSG00000159788	RGS12
ENSG00000248840	NO_NAME_8236
ENSG00000293213	NO_NAME_8284
ENSG00000248843	RPL7AP29
ENSG00000296277	NO_NAME_8453
ENSG00000109758	HGFAC
ENSG00000286900	NO_NAME_9092
ENSG00000175920	DOK7
ENSG00000163956	LRPAP1
ENSG00000270090	NO_NAME_9147
ENSG00000308464	NO_NAME_9149
ENSG00000216560	LINC00955
ENSG00000250681	NO_NAME_8099
ENSG00000305619	NO_NAME_8969
ENSG00000294067	NO_NAME_8314
ENSG00000250632	LINC02171
ENSG00000295891	NO_NAME_8431
ENSG00000250986	LINC02600
ENSG00000184160	ADRA2C
ENSG00000294286	NO_NAME_8335
ENSG00000305276	NO_NAME_8954
ENSG00000298017	NO_NAME_9341
ENSG00000251166	OR7E163P
ENSG00000234386	OR7E162P
ENSG00000253917	NO_NAME_9342
ENSG00000249522	NO_NAME_8100
ENSG00000271977	EVA1CP2
ENSG00000295948	NO_NAME_9345
ENSG00000251271	ALG1L7P
ENSG00000290374	NO_NAME_8439
ENSG00000251669	FAM86EP
ENSG00000290888	NO_NAME_9346
ENSG00000250476	ENPP7P9
ENSG00000288589	NO_NAME_8246
ENSG00000243894	RPS3AP16
ENSG00000250940	NO_NAME_9339
ENSG00000284727	NO_NAME_8172
ENSG00000248669	VPS51P13
ENSG00000198787	OR7E103P
ENSG00000250381	UNC93B4
ENSG00000250710	OR7E99P
ENSG00000298448	NO_NAME_9336
ENSG00000249844	OR7E43P
ENSG00000163982	OTOP1
ENSG00000132406	TMEM128
ENSG00000289032	NO_NAME_8342
ENSG00000145220	LYAR
ENSG00000168826	ZBTB49
ENSG00000248516	NO_NAME_8782
ENSG00000168824	NSG1
ENSG00000168818	STX18
ENSG00000248221	STX18-IT1
ENSG00000237170	RPS7P15
ENSG00000247708	STX18-AS1
ENSG00000307864	NO_NAME_9107
ENSG00000307910	NO_NAME_9117
ENSG00000307887	NO_NAME_9112
ENSG00000280310	NO_NAME_7638
ENSG00000273396	LINC01396
ENSG00000308794	NO_NAME_9167
ENSG00000308455	NO_NAME_9148
ENSG00000163132	MSX1
ENSG00000251587	LDHAP1
ENSG00000308474	NO_NAME_9150
ENSG00000200761	RN7SKP113
ENSG00000300857	NO_NAME_8683
ENSG00000300904	NO_NAME_8688
ENSG00000300877	NO_NAME_8686
ENSG00000170891	CYTL1
ENSG00000295539	NO_NAME_8395
ENSG00000152953	STK32B
ENSG00000298877	NO_NAME_8581
ENSG00000252266	NO_NAME_7906
ENSG00000309478	NO_NAME_9206
ENSG00000201496	RN7SKP275
ENSG00000082929	LINC01587
ENSG00000173040	EVC2
ENSG00000072840	EVC
ENSG00000072832	CRMP1
ENSG00000289414	NO_NAME_8856
ENSG00000181215	C4orf50
ENSG00000263631	MIR378D1
ENSG00000301975	NO_NAME_8771
ENSG00000152969	JAKMIP1
ENSG00000284684	NO_NAME_7636
ENSG00000287786	NO_NAME_8023
ENSG00000290803	NO_NAME_8706
ENSG00000251408	NO_NAME_8024
ENSG00000249896	JAKMIP1-DT
ENSG00000288588	NO_NAME_8972
ENSG00000109501	WFS1
ENSG00000286176	NO_NAME_8025
ENSG00000074211	PPP2R2C
ENSG00000295681	NO_NAME_8408
ENSG00000013288	MAN2B2
ENSG00000310372	NO_NAME_9261
ENSG00000179010	MRFAP1
ENSG00000251580	LINC02482
ENSG00000284847	NO_NAME_8041
ENSG00000170846	MRFAP1L2
ENSG00000246526	LINC02481
ENSG00000295898	NO_NAME_8434
ENSG00000279859	NO_NAME_8042
ENSG00000163993	S100P
ENSG00000282742	NO_NAME_8043
ENSG00000178988	MRFAP1L1
ENSG00000295491	NO_NAME_8394
ENSG00000186222	BLOC1S4
ENSG00000309165	NO_NAME_9183
ENSG00000307875	NO_NAME_9110
ENSG00000287331	NO_NAME_9037
ENSG00000305966	NO_NAME_8988
ENSG00000170871	KIAA0232
ENSG00000304697	NO_NAME_8920
ENSG00000301554	NO_NAME_8740
ENSG00000132405	TBC1D14
ENSG00000298757	NO_NAME_8570
ENSG00000287104	NO_NAME_8505
ENSG00000187904	NO_NAME_8189
ENSG00000202392	RN7SKP292
ENSG00000245748	NO_NAME_8561
ENSG00000173013	CFAP184
ENSG00000173011	TADA2B
ENSG00000109519	GRPEL1
ENSG00000306685	NO_NAME_9038
ENSG00000294523	NO_NAME_8350
ENSG00000245468	LINC02447
ENSG00000200867	RN7SKP36
ENSG00000294745	NO_NAME_8362
ENSG00000184985	SORCS2
ENSG00000293769	NO_NAME_8295
ENSG00000264658	MIR4798
ENSG00000178597	PSAPL1
ENSG00000266690	MIR4274
ENSG00000296282	NO_NAME_8454
ENSG00000299251	NO_NAME_8597
ENSG00000272620	AFAP1-AS1
ENSG00000196526	AFAP1
ENSG00000287164	NO_NAME_8507
ENSG00000296635	NO_NAME_8478
ENSG00000228919	NO_NAME_7976
ENSG00000163995	ABLIM2
ENSG00000207807	MIR95
ENSG00000303065	NO_NAME_8831
ENSG00000273267	NO_NAME_8289
ENSG00000251460	NO_NAME_8290
ENSG00000295951	NO_NAME_8436
ENSG00000290015	NO_NAME_8733
ENSG00000250471	GMPSP1
ENSG00000125089	SH3TC1
ENSG00000298837	NO_NAME_8579
ENSG00000170801	HTRA3
ENSG00000308205	NO_NAME_9139
ENSG00000249145	LINC02517
ENSG00000251615	NO_NAME_8218
ENSG00000087008	ACOX3
ENSG00000202054	RNA5SP152
ENSG00000155275	TRMT44
ENSG00000251186	NO_NAME_7664
ENSG00000205959	NO_NAME_7637
ENSG00000295364	NO_NAME_8381
ENSG00000302633	NO_NAME_8817
ENSG00000155269	GPR78
ENSG00000109625	CPZ
ENSG00000250915	NO_NAME_8958
ENSG00000215612	HMX1
ENSG00000258507	NO_NAME_7694
ENSG00000197468	OR7E85BP
ENSG00000249272	UNC93B8
ENSG00000295825	NO_NAME_9323
ENSG00000250804	OR7E111FP
ENSG00000249347	VPS51P7
ENSG00000287972	NO_NAME_9325
ENSG00000284636	NO_NAME_9324
ENSG00000288075	NO_NAME_9327
ENSG00000271057	NO_NAME_9326
ENSG00000251313	NO_NAME_7951
ENSG00000250342	SNRPCP16
ENSG00000249767	ENPP7P10
ENSG00000305487	NO_NAME_8960
ENSG00000305501	NO_NAME_9318
ENSG00000163612	FAM86KP
ENSG00000305516	NO_NAME_8962
ENSG00000250268	ALG1L14P
ENSG00000229924	FAM90A26
ENSG00000231396	USP17L10
ENSG00000233136	USP17L11
ENSG00000227551	USP17L12
ENSG00000232399	USP17L13
ENSG00000249482	USP17L14P
ENSG00000223569	USP17L15
ENSG00000250231	USP17L16P
ENSG00000249104	USP17L17
ENSG00000250844	USP17L18
ENSG00000248920	USP17L19
ENSG00000250745	USP17L20
ENSG00000249811	USP17L21
ENSG00000248933	USP17L22
ENSG00000250913	USP17L23
ENSG00000232264	USP17L24
ENSG00000230430	USP17L25
ENSG00000229579	USP17L26
ENSG00000227140	USP17L5
ENSG00000235780	USP17L27
ENSG00000231051	USP17L28
ENSG00000231637	USP17L29
ENSG00000251694	USP17L9P
ENSG00000228856	USP17L30
ENSG00000205946	USP17L6P
ENSG00000301468	NO_NAME_9320
ENSG00000219492	NO_NAME_9319
ENSG00000188438	DEFB108F
ENSG00000252307	RNA5SP153
ENSG00000232773	DEFB130D
ENSG00000186146	DEFB131A
ENSG00000248364	OR7E86P
ENSG00000284689	OR7E84P
ENSG00000250884	OR7E85P
ENSG00000251624	UNC93B7
ENSG00000301708	NO_NAME_9292
ENSG00000249866	OR7E83P
ENSG00000249443	VPS51P18
ENSG00000304497	NO_NAME_9296
ENSG00000284648	NO_NAME_9293
ENSG00000287117	NO_NAME_9309
ENSG00000242034	NO_NAME_9295
ENSG00000221275	MIR548I2
ENSG00000244004	RPS3AP19
ENSG00000249799	SNRPCP13
ENSG00000250942	ENPP7P11
ENSG00000304573	NO_NAME_9308
ENSG00000186234	FAM86MP
ENSG00000251087	ALG1L3P
ENSG00000301897	NO_NAME_9298
ENSG00000203436	NO_NAME_7878
ENSG00000249563	EVA1CP1
ENSG00000250425	OR7E35P
ENSG00000294308	NO_NAME_8337
ENSG00000109667	SLC2A9
ENSG00000169676	DRD5
ENSG00000252002	RNA5SP154
ENSG00000249219	NO_NAME_8117
ENSG00000250413	SLC2A9-AS1
ENSG00000071127	WDR1
ENSG00000264931	MIR3138
ENSG00000223086	RNA5SP155
ENSG00000289865	NO_NAME_9020
ENSG00000250393	NO_NAME_8118
ENSG00000251296	NO_NAME_8119
ENSG00000295815	NO_NAME_8425
ENSG00000248777	NO_NAME_8120
ENSG00000271544	NO_NAME_8121
ENSG00000250040	RAF1P1
ENSG00000250573	NO_NAME_8122
ENSG00000250074	NO_NAME_8123
ENSG00000250505	NO_NAME_8124
ENSG00000251278	NO_NAME_8125
ENSG00000251338	NO_NAME_8126
ENSG00000302713	NO_NAME_8821
ENSG00000250613	NO_NAME_8161
ENSG00000302731	NO_NAME_8822
ENSG00000178163	ZNF518B
ENSG00000287154	NO_NAME_7696
ENSG00000301513	NO_NAME_8736
ENSG00000248419	NO_NAME_8162
ENSG00000109684	CLNK
ENSG00000249334	NO_NAME_8316
ENSG00000283083	LINC02498
ENSG00000300906	NO_NAME_8689
ENSG00000306451	NO_NAME_9019
ENSG00000298262	NO_NAME_8537
ENSG00000305488	NO_NAME_8961
ENSG00000308608	NO_NAME_9155
ENSG00000308642	NO_NAME_9294
ENSG00000207716	MIR572
ENSG00000250896	RNPS1P1
ENSG00000002587	HS3ST1
ENSG00000222182	RNA5SP156
ENSG00000287778	NO_NAME_9157
ENSG00000251152	NO_NAME_7643
ENSG00000298299	NO_NAME_8542
ENSG00000306737	NO_NAME_9041
ENSG00000302860	NO_NAME_8827
ENSG00000249631	NO_NAME_9061
ENSG00000309282	NO_NAME_9195
ENSG00000248300	LINC02360
ENSG00000307260	NO_NAME_9069
ENSG00000248262	NO_NAME_7657
ENSG00000304719	NO_NAME_8921
ENSG00000306085	NO_NAME_8998
ENSG00000251210	LINC02270
ENSG00000212282	RNU6-578P
ENSG00000305112	NO_NAME_8940
ENSG00000305091	NO_NAME_8938
ENSG00000249995	ECM1P2
ENSG00000249780	NO_NAME_7641
ENSG00000302819	NO_NAME_8823
ENSG00000250371	NO_NAME_7644
ENSG00000250098	NO_NAME_8825
ENSG00000283271	NO_NAME_7880
ENSG00000301112	NO_NAME_9469
ENSG00000301095	NO_NAME_9470
ENSG00000205940	HSP90AB2P
ENSG00000157869	RAB28
ENSG00000293755	NO_NAME_9471
ENSG00000286297	NO_NAME_8140
ENSG00000281202	LINC01097
ENSG00000109705	NKX3-2
ENSG00000308493	NO_NAME_9472
ENSG00000246095	LINC01096
ENSG00000038219	BOD1L1
ENSG00000266240	MIR5091
ENSG00000249148	NO_NAME_8141
ENSG00000242209	RPL32P12
ENSG00000250634	LINC01182
ENSG00000306374	NO_NAME_9473
ENSG00000288951	NO_NAME_9474
ENSG00000250497	NO_NAME_9476
ENSG00000306388	NO_NAME_9475
ENSG00000306343	NO_NAME_9012
ENSG00000224569	C9orf78P2
ENSG00000248698	LINC01085
ENSG00000287360	NO_NAME_8344
ENSG00000251412	NO_NAME_8248
ENSG00000248425	NO_NAME_8249
ENSG00000248360	LINC00504
ENSG00000251252	MTND2P31
ENSG00000309516	NO_NAME_9208
ENSG00000202449	NO_NAME_7879
ENSG00000303773	NO_NAME_8871
ENSG00000247624	CPEB2-DT
ENSG00000137449	CPEB2
ENSG00000249252	C1QTNF7-AS1
ENSG00000199420	RN7SKP170
ENSG00000304259	NO_NAME_8898
ENSG00000304274	NO_NAME_8900
ENSG00000309653	NO_NAME_9221
ENSG00000163145	C1QTNF7
ENSG00000048342	CC2D2A
ENSG00000249930	NO_NAME_7948
ENSG00000273133	NO_NAME_9373
ENSG00000118564	FBXL5
ENSG00000305530	NO_NAME_9374
ENSG00000305512	NO_NAME_9375
ENSG00000237765	FAM200B
ENSG00000288606	NO_NAME_7942
ENSG00000294387	NO_NAME_9376
ENSG00000109743	BST1
ENSG00000214846	NO_NAME_7943
ENSG00000294363	NO_NAME_9377
ENSG00000248188	PFDN1P2
ENSG00000304423	NO_NAME_9378
ENSG00000004468	CD38
ENSG00000251644	HPRT1P1
ENSG00000137440	FGFBP1
ENSG00000298736	NO_NAME_9379
ENSG00000137441	FGFBP2
ENSG00000007062	PROM1
ENSG00000286280	NO_NAME_9192
ENSG00000296956	NO_NAME_8487
ENSG00000296976	NO_NAME_8488
ENSG00000169762	TAPT1
ENSG00000249234	NO_NAME_7934
ENSG00000263327	TAPT1-AS1
ENSG00000242358	RPS21P4
ENSG00000301960	NO_NAME_8769
ENSG00000248851	NO_NAME_7656
ENSG00000286888	NO_NAME_9291
ENSG00000249506	ZEB2P1
ENSG00000248138	NO_NAME_9290
ENSG00000293014	NO_NAME_8226
ENSG00000301974	NO_NAME_8770
ENSG00000169744	LDB2
ENSG00000287081	NO_NAME_7640
ENSG00000301938	NO_NAME_8766
ENSG00000249998	NO_NAME_7649
ENSG00000309610	NO_NAME_9217
ENSG00000251212	MTND5P4
ENSG00000250819	LINC02493
ENSG00000306595	NO_NAME_9032
ENSG00000206780	SNORA75B
ENSG00000308433	NO_NAME_9146
ENSG00000297996	NO_NAME_8521
ENSG00000215278	RPS7P6
ENSG00000151552	QDPR
ENSG00000249581	CLRN2
ENSG00000249488	NACAP5
ENSG00000283219	NO_NAME_7928
ENSG00000002549	LAP3
ENSG00000249502	MED28-DT
ENSG00000118579	MED28
ENSG00000047662	FAM184B
ENSG00000298550	NO_NAME_9358
ENSG00000163257	DCAF16
ENSG00000109805	NCAPG
ENSG00000178177	LCORL
ENSG00000235413	KRT18P63
ENSG00000303707	NO_NAME_8870
ENSG00000294267	NO_NAME_8333
ENSG00000299925	NO_NAME_8638
ENSG00000286046	NO_NAME_8636
ENSG00000251048	NO_NAME_7693
ENSG00000301640	NO_NAME_8744
ENSG00000301657	NO_NAME_8746
ENSG00000279918	NO_NAME_7685
ENSG00000248238	LINC02438
ENSG00000294059	NO_NAME_8313
ENSG00000251816	RNA5SP157
ENSG00000279379	NO_NAME_7653
ENSG00000248515	NO_NAME_9029
ENSG00000249441	NO_NAME_7687
ENSG00000306584	NO_NAME_9031
ENSG00000241612	RPL21P46
ENSG00000306609	NO_NAME_9033
ENSG00000250611	NO_NAME_7645
ENSG00000306143	NO_NAME_9001
ENSG00000145147	SLIT2
ENSG00000298620	NO_NAME_8563
ENSG00000248228	SLIT2-IT1
ENSG00000294010	NO_NAME_8310
ENSG00000207732	MIR218-1
ENSG00000303533	NO_NAME_8860
ENSG00000163138	PACRGL
ENSG00000306486	NO_NAME_9025
ENSG00000185774	KCNIP4
ENSG00000307094	NO_NAME_9065
ENSG00000272995	NO_NAME_8210
ENSG00000250243	NO_NAME_8211
ENSG00000283281	MIR7978
ENSG00000286318	NO_NAME_8212
ENSG00000250092	NO_NAME_8622
ENSG00000242768	RPL31P25
ENSG00000248343	NO_NAME_8213
ENSG00000280650	KCNIP4-IT1
ENSG00000250039	NO_NAME_7639
ENSG00000239001	RNU6-420P
ENSG00000306933	NO_NAME_9053
ENSG00000308989	NO_NAME_9176
ENSG00000289849	NO_NAME_8980
ENSG00000309702	NO_NAME_9224
ENSG00000152990	ADGRA3
ENSG00000244538	RPS27P13
ENSG00000251516	NO_NAME_7679
ENSG00000301713	NO_NAME_8750
ENSG00000249948	GBA3
ENSG00000237350	CDC42P6
ENSG00000295430	NO_NAME_8388
ENSG00000305187	NO_NAME_8948
ENSG00000307489	NO_NAME_9084
ENSG00000248837	NO_NAME_9207
ENSG00000249547	NO_NAME_7700
ENSG00000298732	NO_NAME_8567
ENSG00000251220	RFPL4AP3
ENSG00000250137	NO_NAME_9416
ENSG00000251292	ERVH-1
ENSG00000109819	PPARGC1A
ENSG00000249453	PPARGC1A-AS1
ENSG00000304770	NO_NAME_8926
ENSG00000299878	NO_NAME_8631
ENSG00000306947	NO_NAME_9054
ENSG00000308193	NO_NAME_9138
ENSG00000308883	NO_NAME_9172
ENSG00000289902	NO_NAME_9170
ENSG00000307768	NO_NAME_9101
ENSG00000289201	NO_NAME_9099
ENSG00000307788	NO_NAME_9103
ENSG00000109606	DHX15
ENSG00000207697	MIR573
ENSG00000243005	RN7SL16P
ENSG00000300621	NO_NAME_8671
ENSG00000302939	NO_NAME_8829
ENSG00000249256	ATP5MGP3
ENSG00000261121	LINC02473
ENSG00000251638	NO_NAME_8057
ENSG00000248444	HNRNPA1P65
ENSG00000109610	SOD3
ENSG00000181982	CCDC149
ENSG00000298600	NO_NAME_8562
ENSG00000153012	LGI2
ENSG00000300816	NO_NAME_8681
ENSG00000296482	NO_NAME_8461
ENSG00000109618	SEPSECS
ENSG00000281501	SEPSECS-AS1
ENSG00000038210	PI4K2B
ENSG00000304023	NO_NAME_8886
ENSG00000271172	NO_NAME_7996
ENSG00000278135	NO_NAME_7997
ENSG00000168228	ZCCHC4
ENSG00000053900	ANAPC4
ENSG00000298218	NO_NAME_8534
ENSG00000249320	NO_NAME_7661
ENSG00000248608	NO_NAME_9299
ENSG00000297255	NO_NAME_9300
ENSG00000248545	NO_NAME_9151
ENSG00000306142	NO_NAME_9000
ENSG00000238632	RNU7-126P
ENSG00000228154	NO_NAME_7651
ENSG00000157765	SLC34A2
ENSG00000242640	RPS29P11
ENSG00000249277	SLIRPP2
ENSG00000250050	MTND4P9
ENSG00000248133	MTND4LP22
ENSG00000251353	MTND3P5
ENSG00000248654	MTCO3P44
ENSG00000091490	SEL1L3
ENSG00000250541	NO_NAME_7673
ENSG00000250317	SMIM20
ENSG00000251009	NO_NAME_8050
ENSG00000297225	NO_NAME_8494
ENSG00000299902	NO_NAME_8633
ENSG00000283314	LINC02357
ENSG00000248452	NO_NAME_7995
ENSG00000168214	RBPJ
ENSG00000302023	NO_NAME_8776
ENSG00000302062	NO_NAME_8783
ENSG00000302045	NO_NAME_8780
ENSG00000302078	NO_NAME_8785
ENSG00000163394	CCKAR
ENSG00000109680	TBC1D19
ENSG00000200999	NO_NAME_8110
ENSG00000301508	NO_NAME_8735
ENSG00000109689	STIM2
ENSG00000240005	STIM2-AS1
ENSG00000248340	PIMREGP4
ENSG00000308649	NO_NAME_9160
ENSG00000299438	NO_NAME_8605
ENSG00000251080	NO_NAME_7668
ENSG00000249699	LINC02261
ENSG00000205830	NO_NAME_7680
ENSG00000222206	NO_NAME_7882
ENSG00000251325	NO_NAME_9121
ENSG00000250858	IGBP1P5
ENSG00000306044	NO_NAME_8995
ENSG00000310375	NO_NAME_9262
ENSG00000287389	NO_NAME_9239
ENSG00000251410	NO_NAME_9240
ENSG00000298795	NO_NAME_8575
ENSG00000286321	NO_NAME_8481
ENSG00000296854	NO_NAME_8482
ENSG00000250038	NO_NAME_8667
ENSG00000250064	NO_NAME_8387
ENSG00000286141	NO_NAME_8392
ENSG00000243548	RN7SL101P
ENSG00000283275	MIR4275
ENSG00000250927	MESTP3
ENSG00000298842	NO_NAME_8580
ENSG00000250190	LINC02364
ENSG00000276507	NO_NAME_7674
ENSG00000297758	NO_NAME_8513
ENSG00000249228	NO_NAME_7662
ENSG00000248176	NO_NAME_8611
ENSG00000248338	LINC02472
ENSG00000251373	NO_NAME_7701
ENSG00000251113	NO_NAME_7799
ENSG00000283666	NO_NAME_7881
ENSG00000249542	EEF1A1P21
ENSG00000302247	NO_NAME_8791
ENSG00000249564	NO_NAME_7648
ENSG00000244031	RPS3AP17
ENSG00000248281	NO_NAME_7676
ENSG00000304626	NO_NAME_8918
ENSG00000288940	NO_NAME_8510
ENSG00000286596	NO_NAME_8508
ENSG00000169851	PCDH7
ENSG00000249678	NO_NAME_8058
ENSG00000303168	NO_NAME_8837
ENSG00000250624	MTCYBP43
ENSG00000251182	LINC02497
ENSG00000251434	NO_NAME_7647
ENSG00000298819	NO_NAME_8577
ENSG00000249882	LINC02501
ENSG00000308186	NO_NAME_9137
ENSG00000251129	LINC02506
ENSG00000286212	NO_NAME_7663
ENSG00000251329	LINC02353
ENSG00000301266	NO_NAME_8713
ENSG00000286784	NO_NAME_8490
ENSG00000299030	NO_NAME_8591
ENSG00000307412	NO_NAME_9078
ENSG00000250076	MAPRE1P2
ENSG00000307430	NO_NAME_9080
ENSG00000287968	NO_NAME_8859
ENSG00000249452	NO_NAME_7658
ENSG00000309560	NO_NAME_9215
ENSG00000307042	NO_NAME_9060
ENSG00000249766	NO_NAME_7646
ENSG00000248417	NO_NAME_9063
ENSG00000288321	NO_NAME_9059
ENSG00000250954	NO_NAME_8673
ENSG00000250723	NO_NAME_8676
ENSG00000239983	RPL31P31
ENSG00000248685	LINC02484
ENSG00000287320	NO_NAME_7675
ENSG00000294855	NO_NAME_8365
ENSG00000250597	NO_NAME_7678
ENSG00000275250	NO_NAME_7677
ENSG00000302470	NO_NAME_8809
ENSG00000238694	NO_NAME_7883
ENSG00000296945	NO_NAME_8486
ENSG00000250416	SEC63P2
ENSG00000206665	RNU6-573P
ENSG00000305825	NO_NAME_8981
ENSG00000047365	ARAP2
ENSG00000248466	NO_NAME_7665
ENSG00000247193	NO_NAME_9074
ENSG00000307330	NO_NAME_9075
ENSG00000197057	DTHD1
ENSG00000251438	NO_NAME_8974
ENSG00000248215	LINC02505
ENSG00000283207	MIR1255B1
ENSG00000251588	NO_NAME_7728
ENSG00000307455	NO_NAME_9082
ENSG00000287416	NO_NAME_7769
ENSG00000294018	NO_NAME_8311
